Threshold,Precision,Recall
0.04175893550893551,0.2516810758885687,0.966789667896679
0.041835165737255514,0.2519230769230769,0.966789667896679
0.04191512076240361,0.2521655437921078,0.966789667896679
0.04195652173913043,0.2524084778420039,0.966789667896679
0.042109375,0.25265188042430087,0.966789667896679
0.04211538461538462,0.2528957528957529,0.966789667896679
0.04226946271929824,0.2531400966183575,0.966789667896679
0.04230769230769231,0.25338491295938104,0.966789667896679
0.04248587570621469,0.2536302032913843,0.966789667896679
0.0425,0.25387596899224807,0.966789667896679
0.04330560021918038,0.2568627450980392,0.966789667896679
0.04346153846153847,0.2561334641805692,0.9630996309963099
0.04428418803418803,0.25638506876227896,0.9630996309963099
0.04428931451612903,0.25663716814159293,0.9630996309963099
0.044642857142857144,0.25688976377952755,0.9630996309963099
0.044774242424242425,0.2571428571428571,0.9630996309963099
0.044807692307692305,0.257396449704142,0.9630996309963099
0.044937500000000005,0.25765054294175715,0.9630996309963099
0.045,0.25790513833992096,0.9630996309963099
0.045256343750580845,0.26126126126126126,0.9630996309963099
0.04587676772693081,0.26152304609218435,0.9630996309963099
0.04657308377896613,0.26178535606820463,0.9630996309963099
0.04659054487179487,0.2620481927710843,0.9630996309963099
0.04670454545454545,0.2623115577889447,0.9630996309963099
0.04721064814814815,0.2625754527162978,0.9630996309963099
0.04734375,0.2628398791540785,0.9630996309963099
0.04735294117647059,0.26337033299697277,0.9630996309963099
0.0473828125,0.2636363636363636,0.9630996309963099
0.047418561996459246,0.2639029322548028,0.9630996309963099
0.0475,0.26417004048583,0.9630996309963099
0.047721362229102164,0.2676923076923077,0.9630996309963099
0.04834935897435898,0.2679671457905544,0.9630996309963099
0.04943392235926629,0.2682425488180884,0.9630996309963099
0.049749999999999996,0.26851851851851855,0.9630996309963099
0.049816364447733436,0.2687950566426365,0.9630996309963099
0.04984375,0.2690721649484536,0.9630996309963099
0.04990373383395912,0.2693498452012384,0.9630996309963099
0.05,0.26962809917355374,0.9630996309963099
0.050333751329304885,0.2721584984358707,0.9630996309963099
0.050446594179962216,0.27244258872651356,0.9630996309963099
0.051558068574532774,0.2727272727272727,0.9630996309963099
0.052226137706855795,0.2730125523012552,0.9630996309963099
